# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = code_4_model
# start_datetime = 2023-03-21 23:39:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838
# output
#   file = C:\Users\micha\Data_Analytics\Lab2\samples\code_4-20230322003950_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-2.2513,0.857143,0.375456,2,7,1,2.61721,1.93284
-1.51575,0.999747,0.375456,2,7,0,2.69736,1.2586
-1.05767,0.8,0.375456,2,5,1,1.67208,0.80201
-1.54886,0.664449,0.375456,1,3,1,2.93011,1.29002
-1.80552,0.999096,0.375456,2,5,0,2.07814,1.52939
-2.39115,0.833007,0.375456,2,6,1,2.61753,2.05719
-2.75728,0.833137,0.375456,2,6,1,3.29401,2.37918
-2.34809,0.999995,0.375456,3,7,0,2.7977,2.01899
-1.98525,0.99965,0.375456,2,7,0,2.89999,1.69357
-1.8105,0.99991,0.375456,1,3,0,2.08225,1.53397
-1.14737,0.666667,0.375456,1,3,1,4.25008,0.895917
-0.928529,0.711009,0.375456,3,7,0,1.42032,0.659598
-1.24275,0.66499,0.375456,1,3,1,1.84465,0.992745
-1.14989,0.998734,0.375456,3,7,0,1.68813,0.89851
-1.11669,1,0.375456,1,1,0,1.1497,0.864155
-1.13816,0.999871,0.375456,1,1,0,1.13934,0.886416
-0.894086,0.666667,0.375456,1,3,1,1.50085,0.619501
-0.680198,0.5,0.375456,1,2,1,2.18518,0.119842
-0.680198,0,0.375456,0,1,1,1.44908,0.119842
-0.680198,0,0.375456,0,1,1,1.07663,0.119842
-0.700371,0.475176,0.375456,1,2,1,1.0057,0.350774
-0.6529,0.788995,0.375456,2,3,0,0.829071,0.187138
-0.83151,0.7331,0.375456,2,4,1,0.94188,0.543125
-1.08151,0.664791,0.375456,1,3,1,1.50732,0.82729
-0.661536,0.749668,0.375456,2,4,1,1.3805,0.259189
-0.655209,0.998699,0.375456,3,7,0,0.705554,0.231734
-0.655209,0,0.375456,0,1,1,1.11573,0.231734
-0.847575,0.482303,0.375456,1,2,1,1.47156,0.563256
-0.774381,1,0.375456,2,3,0,0.846905,0.467384
-0.706506,0.999485,0.375456,1,3,0,0.814858,0.361961
-0.706506,0,0.375456,0,1,1,2.02291,0.361961
-0.673094,1,0.375456,3,7,0,0.721036,0.292871
-1.01315,0.478893,0.375456,1,2,1,2.26379,0.754068
-0.668645,0.5,0.375456,1,2,1,2.28491,0.281123
-0.652913,0.998277,0.375456,1,3,0,0.68684,0.213601
-0.652913,0,0.375456,0,1,1,1.29984,0.213601
-0.666854,0.924578,0.375456,3,7,0,1.02104,0.276046
-0.728549,0.994331,0.375456,1,3,0,0.797375,0.399161
-0.728549,0,0.375456,0,1,1,1.75696,0.399161
-0.796616,0.997658,0.375456,1,3,0,0.831359,0.497768
-0.941727,0.736935,0.375456,1,3,0,1.08505,0.674678
-1.13641,0.798911,0.375456,2,5,1,1.34482,0.884603
-1.52769,0.747926,0.375456,2,4,1,2.35048,1.26995
-1.68901,0.99942,0.375456,1,3,0,1.77533,1.42156
-0.800445,0.998798,0.375456,2,7,0,2.67407,0.502871
-0.754965,0.999773,0.375456,2,3,0,0.826842,0.439589
-0.754965,0,0.375456,0,1,1,2.34883,0.439589
-0.745381,1,0.375456,1,1,0,0.755503,0.425324
-0.871093,0.747821,0.375456,2,4,1,0.998441,0.592037
-1.69281,0.792366,0.375456,2,5,1,2.4848,1.42509
-0.904605,0.99988,0.375456,2,5,0,1.83854,0.631869
-0.667958,0.999623,0.375456,2,5,0,0.987162,0.279204
-0.670434,0.999377,0.375456,2,3,0,0.684362,0.285982
-0.65278,0.999181,0.375456,1,3,0,0.693022,0.211826
-0.842735,1,0.375456,1,1,0,0.842735,0.0424898
-0.657296,1,0.375456,1,1,0,0.774269,0.162844
-0.657296,0,0.375456,0,1,1,1.04536,0.162844
-1.80336,0.645556,0.375456,2,4,1,2.60933,1.5274
-2.56225,0.799453,0.375456,2,5,1,3.01736,2.20824
-2.60604,0.999959,0.375456,1,1,0,2.60611,2.24673
-2.52352,0.999955,0.375456,3,7,0,2.75763,2.17414
-1.89772,0.857118,0.375456,2,7,1,2.78959,1.61391
-1.80867,0.99995,0.375456,2,3,0,1.95693,1.53229
-1.24369,0.749622,0.375456,2,4,1,3.5057,0.993681
-0.983402,0.999043,0.375456,2,7,0,1.62084,0.721413
-1.15049,0.799235,0.375456,2,5,1,1.28876,0.899129
-1.7101,0.664546,0.375456,1,3,1,3.43837,1.44117
-1.58651,0.999967,0.375456,2,3,0,1.75329,1.32557
-1.45282,0.999936,0.375456,1,3,0,1.63942,1.19846
-1.09905,0.8,0.375456,2,5,1,1.52077,0.845734
-1.85398,0.997809,0.375456,2,5,0,1.96141,1.5739
-1.2883,0.666667,0.375456,1,3,1,3.53122,1.03812
-1.77769,0.998358,0.375456,2,5,0,1.94091,1.50374
-1.95114,0.999549,0.375456,1,3,0,2.04742,1.66259
-2.09846,0.999717,0.375456,1,3,0,2.1572,1.79587
-2.05451,1,0.375456,2,3,0,2.0984,1.75624
-1.26601,0.75,0.375456,2,4,1,2.62713,1.01598
-1.08525,0.999624,0.375456,1,3,0,1.41459,0.831234
-0.658711,0.999854,0.375456,2,5,0,1.12642,0.24853
-0.65248,1,0.375456,3,7,0,0.658203,0.193854
-0.65248,0,0.375456,0,1,1,1.25029,0.193854
-0.946711,0.454093,0.375456,1,2,1,2.35775,0.680334
-1.05493,0.999164,0.375456,2,3,0,1.05545,0.799086
-1.61195,0.990079,0.375456,3,9,0,3.40129,1.34951
-1.13732,0.833281,0.375456,2,6,1,1.7741,0.885543
-1.31833,0.998524,0.375456,1,3,0,1.46233,1.06778
-1.45304,0.999359,0.375456,1,3,0,1.51196,1.19867
-1.43189,1,0.375456,1,1,0,1.45512,1.17833
-1.43101,0.999927,0.375456,3,7,0,1.52151,1.17748
-1.72602,0.799426,0.375456,2,5,1,2.11685,1.45595
-1.72603,1,0.375456,1,1,0,1.73665,1.45596
-0.858975,0.998957,0.375456,2,7,0,2.61152,0.577303
-0.703231,0.666667,0.375456,1,3,1,1.10139,0.356046
-0.755999,0.998548,0.375456,2,3,0,0.75629,0.441105
-0.761783,0.999866,0.375456,1,1,0,0.763751,0.449505
-0.672346,0.5,0.375456,1,2,1,1.26655,0.130312
-0.692484,0.993636,0.375456,1,1,0,0.694324,0.106998
-0.685448,0.475585,0.375456,1,2,1,0.950897,0.321254
-0.6864,0.999958,0.375456,1,1,0,0.688025,0.323261
-0.776136,0.665061,0.375456,1,3,1,0.875165,0.469834
-1.01366,0.991737,0.375456,2,7,0,1.44524,0.754619
-3.41281,0.733344,0.375456,2,4,1,5.92275,2.94637
-2.22467,0.999921,0.375456,2,7,0,3.73918,1.90906
-2.39182,0.999741,0.375456,1,3,0,2.47082,2.05779
-3.32905,0.99889,0.375456,2,7,0,4.0459,2.87441
-3.23572,1,0.375456,4,15,0,3.34276,2.79408
-3.33213,0.999984,0.375456,3,7,0,3.3451,2.87706
-2.91264,0.99978,0.375456,2,7,0,4.03214,2.51453
-3.37402,0.856991,0.375456,2,7,1,4.24062,2.91305
-0.661214,0.875,0.375456,3,8,1,3.32902,0.258054
-0.675796,0.99955,0.375456,3,7,0,0.675833,0.125421
-0.674159,1,0.375456,1,1,0,0.679574,0.127678
-0.65945,0.999545,0.375456,3,7,0,0.68253,0.251486
-0.65945,0,0.375456,0,1,1,2.86632,0.251486
-0.721111,0.9472,0.375456,1,3,0,0.809184,0.387047
-0.757529,0.998791,0.375456,3,7,0,0.818667,0.443339
-0.878157,1,0.375456,2,3,0,1.27438,0.60054
-1.13862,0.998303,0.375456,3,7,0,1.1392,0.886891
-1.1336,1,0.375456,1,1,0,1.14483,0.881701
-0.661566,0.998675,0.375456,2,7,0,1.50964,0.259297
-0.901059,0.482405,0.375456,1,2,1,1.67909,0.627713
-3.36366,0.85917,0.375456,3,8,1,3.37077,2.90415
-3.41092,0.999853,0.375456,3,7,0,3.83881,2.94474
-3.45175,0.999979,0.375456,1,1,0,3.45214,2.97977
-3.99349,0.999712,0.375456,3,7,0,4.21912,3.44201
-3.94982,1,0.375456,2,3,0,3.99372,3.4049
-3.96931,0.999997,0.375456,2,3,0,3.9741,3.42146
-4.9531,0.99954,0.375456,4,15,0,6.08218,4.25195
-5.97631,0.999772,0.375456,2,5,0,6.13763,5.10718
-7.09416,0.999727,0.375456,2,7,0,8.05894,6.03484
-4.23499,0.916667,0.375456,3,12,1,7.10067,3.64676
-2.6794,0.888855,0.375456,3,9,1,4.91875,2.31106
-3.29397,0.857017,0.375456,2,7,1,3.52026,2.84423
-3.09842,0.999964,0.375456,1,3,0,3.40275,2.67557
-4.0881,0.888451,0.375456,3,9,1,4.86707,3.5223
-3.53731,0.857115,0.375456,2,7,1,5.32966,3.05308
-3.0611,0.999748,0.375456,2,7,0,4.45855,2.64328
-2.40123,0.999917,0.375456,2,7,0,3.3463,2.06612
-3.20515,0.833075,0.375456,2,6,1,3.69065,2.76772
-2.44541,1,0.375456,3,7,0,3.20451,2.10521
-2.43924,1,0.375456,2,3,0,2.45422,2.09976
-2.05369,0.87482,0.375456,3,8,1,3.06605,1.75551
-0.752408,0.999539,0.375456,2,7,0,2.73786,0.435823
-0.652624,0.999734,0.375456,2,5,0,0.775821,0.209341
-0.652624,0,0.375456,0,1,1,1.18412,0.209341
-0.652624,0,0.375456,0,1,1,1.03087,0.209341
-0.895701,0.944827,0.375456,1,1,0,0.917776,0.0327421
-0.895701,0.00917336,0.375456,1,1,0,1.3444,0.0327421
-0.652695,1,0.375456,1,1,0,0.86336,0.210535
-0.808541,0.482308,0.375456,1,2,1,1.3262,0.513551
-0.808541,0,0.375456,0,1,1,3.21449,0.513551
-1.27602,0.491044,0.375456,1,2,1,2.823,1.02593
-1.97747,0.83219,0.375456,2,6,1,2.04727,1.68651
-1.41955,0.999821,0.375456,2,5,0,2.19792,1.16643
-1.23417,0.999947,0.375456,2,7,0,1.56127,0.984143
-0.711982,0.8,0.375456,2,5,1,1.28902,0.371595
-0.787005,0.996762,0.375456,1,3,0,0.838016,0.484801
-0.660019,0.749651,0.375456,2,4,1,0.858549,0.154491
-0.660019,0,0.375456,0,1,1,1.24373,0.154491
-1.19692,0.887841,0.375456,2,7,0,1.94192,0.946554
-1.02788,1,0.375456,2,7,0,1.19764,0.77004
-1.88723,0.746375,0.375456,2,4,1,2.67277,1.60432
-1.24006,0.999708,0.375456,2,7,0,2.24043,0.990045
-1.42381,0.832967,0.375456,2,6,1,1.56289,1.17054
-1.19255,0.99959,0.375456,2,5,0,1.67071,0.942117
-1.12525,0.999998,0.375456,2,3,0,1.20176,0.873043
-1.15902,0.999803,0.375456,1,1,0,1.15903,0.907891
-1.48646,0.99869,0.375456,2,5,0,1.53668,1.23068
-0.817323,0.5,0.375456,1,2,1,4.50186,0.524979
-1.05591,0.746747,0.375456,2,4,1,1.45274,0.800129
-1.70008,0.797142,0.375456,2,5,1,2.09002,1.43185
-1.69667,1,0.375456,1,1,0,1.709,1.42869
-1.83605,0.857039,0.375456,2,7,1,1.89015,1.55745
-0.678577,0.75,0.375456,2,4,1,2.50716,0.121821
-0.713806,0.986134,0.375456,1,1,0,0.717736,0.0904471
-0.734225,0.986992,0.375456,1,1,0,0.757838,0.0785331
-0.653483,1,0.375456,2,3,0,0.721351,0.219561
-0.657304,0.994956,0.375456,2,3,0,0.70596,0.162816
-0.877812,0.973989,0.375456,2,5,0,0.906992,0.600127
-0.738276,1,0.375456,2,5,0,0.882295,0.414469
-0.931506,0.664173,0.375456,1,3,1,1.25247,0.663013
-1.29722,0.997619,0.375456,3,7,0,1.31481,1.04695
-1.30272,0.999776,0.375456,2,3,0,1.38598,1.05239
-1.20324,0.999971,0.375456,3,7,0,1.34422,0.952952
-1.85019,0.831675,0.375456,2,6,1,2.21261,1.57042
-1.95662,0.99994,0.375456,3,7,0,1.96354,1.66757
-0.745047,0.74963,0.375456,2,4,1,3.93371,0.424819
-0.849829,0.350807,0.375456,2,3,0,1.14173,0.0409931
-0.65237,1,0.375456,1,1,0,0.822222,0.19816
-0.65237,0,0.375456,0,1,1,1.08064,0.19816
-0.65237,0,0.375456,0,1,1,1.16101,0.19816
-0.658943,0.998383,0.375456,1,3,0,0.671154,0.249476
-0.658943,0,0.375456,0,1,1,1.14316,0.249476
-0.659036,0.996908,0.375456,1,3,0,0.70258,0.157269
-0.667523,0.999429,0.375456,2,3,0,0.667535,0.138183
-0.678242,0.348744,0.375456,2,3,0,0.834929,0.305305
-0.741901,0.959103,0.375456,1,3,0,0.798287,0.42004
-0.973323,0.663491,0.375456,1,3,1,1.42631,0.710223
-0.787848,0.999928,0.375456,3,7,0,1.00941,0.485947
-0.702972,0.889404,0.375456,1,3,0,0.857608,0.355572
-0.749576,0.98737,0.375456,2,5,0,0.767735,0.431619
-0.721012,0.5,0.375456,1,2,1,1.27663,0.0859038
-1.33735,0.59543,0.375456,2,4,1,1.70712,1.08646
-1.7444,0.998809,0.375456,2,5,0,1.83486,1.47298
-1.93677,0.999721,0.375456,3,7,0,2.03049,1.64951
-1.51326,0.833333,0.375456,2,6,1,2.02907,1.25623
-1.66316,0.999469,0.375456,1,3,0,1.7344,1.39746
-1.03744,0.799896,0.375456,2,5,1,2.02562,0.780347
-1.00969,1,0.375456,1,1,0,1.03732,0.750294
-1.01778,0.999935,0.375456,1,1,0,1.022,0.759102
-0.854008,0.999473,0.375456,2,7,0,0.923293,0.0401426
-0.653719,1,0.375456,1,1,0,0.797188,0.179863
-0.659094,0.997205,0.375456,1,3,0,0.684601,0.250083
-0.656617,0.993636,0.375456,3,7,0,0.801303,0.165324
-0.656617,0,0.375456,0,1,1,1.3959,0.165324
-0.656617,0,0.375456,0,1,1,1.99357,0.165324
-0.653894,0.990701,0.375456,3,7,0,0.748847,0.178653
-0.653835,1,0.375456,1,1,0,0.65406,0.179052
-1.22108,0.707941,0.375456,2,4,1,1.40559,0.970971
-1.09545,1,0.375456,2,3,0,1.22073,0.841958
-0.739726,0.999921,0.375456,3,7,0,1.14127,0.416706
-0.882244,0.665094,0.375456,1,3,1,1.05326,0.605433
-0.652415,0.749669,0.375456,2,4,1,1.00799,0.195801
-0.653931,0.999573,0.375456,1,3,0,0.657457,0.223269
-0.74837,0.328321,0.375456,2,3,0,0.9752,0.429816
-0.74837,0,0.375456,0,1,1,2.19468,0.429816
-0.969519,0.996185,0.375456,2,5,0,1.0079,0.705982
-0.843519,0.799865,0.375456,2,5,1,1.05801,0.558212
-0.794807,1,0.375456,2,3,0,0.84769,0.495345
-1.29325,0.48915,0.375456,1,2,1,3.07739,1.04303
-1.61108,0.799168,0.375456,2,5,1,2.0977,1.34869
-1.25399,0.833309,0.375456,2,6,1,1.67161,1.00399
-0.922025,0.666667,0.375456,1,3,1,1.92819,0.652112
-1.80237,0.987457,0.375456,2,7,0,2.68824,1.52649
-1.84452,0.999931,0.375456,2,3,0,1.86949,1.56522
-1.8027,1,0.375456,1,1,0,1.84445,1.5268
-1.82048,0.999981,0.375456,3,7,0,1.85543,1.54315
-1.5711,0.999757,0.375456,2,5,0,2.07272,1.31105
-1.38027,0.833284,0.375456,2,6,1,1.71209,1.12837
-1.46542,0.999793,0.375456,2,3,0,1.47388,1.21055
-1.49695,0.99991,0.375456,2,3,0,1.523,1.24069
-1.36542,1,0.375456,3,7,0,1.49766,1.11391
-1.38916,0.99991,0.375456,2,3,0,1.41712,1.13701
-5.00616,0.882161,0.375456,3,9,1,5.16012,4.29649
-5.27208,0.999921,0.375456,2,5,0,5.49164,4.51933
-2.7738,0.909081,0.375456,3,11,1,5.56687,2.3936
-0.653064,0.875,0.375456,3,8,1,2.67133,0.215392
-0.653064,0,0.375456,0,1,1,1.01774,0.215392
-0.754724,0.490283,0.375456,1,2,1,1.02544,0.439234
-0.652402,0.5,0.375456,1,2,1,1.05308,0.196339
-0.875024,0.467505,0.375456,1,2,1,1.81161,0.596777
-0.768946,0.5,0.375456,1,2,1,2.06233,0.0633543
-0.768946,0,0.375456,0,1,1,1.01409,0.0633543
-1.31801,0.713698,0.375456,2,7,0,1.69537,1.06747
-0.970522,0.666667,0.375456,1,3,1,2.02756,0.707101
-0.991187,0.999939,0.375456,2,3,0,0.991908,0.73001
-1.13684,0.998342,0.375456,1,3,0,1.2348,0.885053
-0.670512,0.998822,0.375456,2,7,0,1.48013,0.286189
-0.963641,0.51628,0.375456,3,7,0,3.81717,0.699408
-0.71879,0.8,0.375456,2,5,1,0.958282,0.383185
-1.00852,0.491455,0.375456,1,2,1,1.76389,0.749013
-0.980847,1,0.375456,1,1,0,1.00834,0.718582
-1.94484,0.988269,0.375456,2,7,0,2.98894,1.65686
-1.4786,0.999924,0.375456,2,5,0,2.07209,1.22317
-1.68601,0.999102,0.375456,1,3,0,1.85319,1.41877
-1.72745,0.999908,0.375456,1,1,0,1.72746,1.45728
-1.70822,1,0.375456,1,1,0,1.73059,1.43942
-1.71679,0.999981,0.375456,1,1,0,1.72354,1.44738
-1.58261,0.999953,0.375456,1,3,0,1.76713,1.3219
-0.909794,0.799857,0.375456,2,5,1,2.05979,0.63793
-0.974539,0.999096,0.375456,2,3,0,1.01318,0.711577
-0.949647,1,0.375456,1,1,0,0.974469,0.683658
-0.698353,0.749464,0.375456,2,4,1,1.19927,0.101869
-0.698353,0,0.375456,0,1,1,1.17488,0.101869
-0.777192,0.426145,0.375456,1,2,1,1.58243,0.471303
-0.731598,0.999798,0.375456,2,3,0,0.799196,0.404021
-0.947817,0.74759,0.375456,2,4,1,0.988122,0.681587
-0.815807,0.99939,0.375456,1,3,0,1.05443,0.523017
-0.748457,1,0.375456,2,3,0,0.81486,0.429946
-0.726445,0.999958,0.375456,2,3,0,0.754899,0.395773
-0.658318,0.5,0.375456,1,2,1,1.00364,0.159451
-0.658318,0,0.375456,0,1,1,1.21006,0.159451
-0.652376,0.997856,0.375456,2,3,0,0.680395,0.202331
-0.685425,0.997943,0.375456,1,3,0,0.756069,0.321206
-1.56584,0.727067,0.375456,2,4,1,1.89179,1.30608
-1.05924,1,0.375456,3,7,0,1.568,0.803684
-0.95858,0.999881,0.375456,1,3,0,1.09741,0.69373
-1.43586,0.995351,0.375456,2,5,0,1.63337,1.18216
-2.51015,0.831929,0.375456,2,6,1,2.79498,2.16236
-2.40951,1,0.375456,2,3,0,2.52017,2.07345
-4.6013,0.898554,0.375456,3,10,1,5.21099,3.95609
-2.7647,0.9,0.375456,3,10,1,4.60008,2.38565
-2.28683,0.999978,0.375456,3,7,0,2.87156,1.96451
-3.11404,0.856707,0.375456,2,7,1,3.64318,2.68907
-3.39861,0.999882,0.375456,3,7,0,3.48011,2.93417
-2.8129,0.999964,0.375456,2,5,0,3.59192,2.42771
-1.73897,0.83327,0.375456,2,6,1,3.88715,1.46795
-1.04636,0.666667,0.375456,1,3,1,4.51489,0.789925
-1.06909,0.999839,0.375456,2,3,0,1.09141,0.814151
-0.655152,0.998678,0.375456,2,7,0,1.38517,0.231399
-0.691031,0.987638,0.375456,1,3,0,0.73829,0.332755
-0.794013,0.664875,0.375456,1,3,1,0.917406,0.494279
-0.938433,0.69277,0.375456,1,3,0,1.08139,0.670928
-0.899271,0.999972,0.375456,2,3,0,0.949862,0.625612
-0.907643,0.999986,0.375456,3,7,0,0.910805,0.635421
-0.717925,0.99794,0.375456,2,7,0,1.2368,0.381733
-0.729384,0.999653,0.375456,1,1,0,0.7295,0.400498
-0.725391,1,0.375456,1,1,0,0.731117,0.394065
-0.722896,1,0.375456,1,1,0,0.727639,0.389989
-1.072,0.745396,0.375456,2,4,1,1.22143,0.817233
-1.40528,0.748068,0.375456,2,4,1,2.01112,1.15263
-1.42434,0.999935,0.375456,1,1,0,1.42693,1.17105
-1.38383,0.999369,0.375456,3,7,0,1.77913,1.13183
-0.9869,0.666667,0.375456,1,3,1,2.30883,0.725281
-0.789532,0.74962,0.375456,2,4,1,1.26628,0.488233
-0.667943,1,0.375456,1,3,0,1.00509,0.279162
-0.743074,0.982927,0.375456,3,7,0,0.783325,0.421827
-0.81727,0.997702,0.375456,1,3,0,0.855537,0.524911
-1.10131,0.745764,0.375456,2,4,1,1.66964,0.848097
-1.76077,0.83177,0.375456,2,6,1,1.82482,1.48812
-0.838528,0.749739,0.375456,2,4,1,2.79065,0.55197
-1.27283,0.995564,0.375456,1,3,0,2.56127,1.02277
-1.2367,1,0.375456,1,1,0,1.27267,0.98668
-1.25975,0.999894,0.375456,1,1,0,1.26101,1.00974
-1.38936,0.999318,0.375456,1,3,0,1.44453,1.1372
-1.23918,1,0.375456,2,3,0,1.38871,0.989168
-1.44744,0.997945,0.375456,3,7,0,1.86119,1.1933
-1.28046,0.999799,0.375456,1,3,0,1.55342,1.03034
-3.00453,0.995721,0.375456,4,15,0,3.13964,2.59429
-3.02459,0.999986,0.375456,1,1,0,3.0288,2.61167
-2.67528,1,0.375456,3,7,0,3.02859,2.30746
-2.52605,0.999981,0.375456,1,3,0,2.72974,2.17637
-2.67478,0.999888,0.375456,2,3,0,2.67702,2.30702
-2.65785,1,0.375456,1,1,0,2.67971,2.29218
-2.42599,0.999909,0.375456,1,3,0,2.83805,2.08804
-2.46692,0.999994,0.375456,3,7,0,2.4671,2.12422
-2.24093,0.999898,0.375456,1,3,0,2.64006,1.92358
-2.24712,0.999977,0.375456,2,3,0,2.29006,1.9291
-2.34794,0.999915,0.375456,2,3,0,2.35753,2.01886
-2.31528,1,0.375456,2,3,0,2.34891,1.98983
-2.1197,1,0.375456,2,7,0,2.31521,1.81498
-1.33038,0.999948,0.375456,2,5,0,2.22343,1.07963
-2.02075,0.798988,0.375456,2,5,1,2.42559,1.72573
-1.71624,0.833274,0.375456,2,6,1,2.40886,1.44687
-1.73001,0.999996,0.375456,3,7,0,1.73487,1.45965
-1.55019,0.999857,0.375456,1,3,0,1.84321,1.29128
-1.52917,1,0.375456,2,3,0,1.55252,1.27135
-1.51391,1,0.375456,2,3,0,1.53307,1.25685
-1.5512,0.999965,0.375456,2,3,0,1.55127,1.29223
-0.949831,0.999551,0.375456,2,7,0,1.90283,0.683866
-0.977666,0.999736,0.375456,1,1,0,0.977686,0.715053
-0.886474,1,0.375456,2,3,0,0.977807,0.610476
-1.16217,0.66968,0.375456,3,7,0,2.15216,0.911119
-1.63112,0.665163,0.375456,1,3,1,2.82245,1.36749
-0.720858,0.75,0.375456,2,4,1,1.92374,0.386628
-0.760252,0.997653,0.375456,3,7,0,0.879024,0.447293
-0.781946,0.999615,0.375456,2,3,0,0.791982,0.477877
-0.763848,1,0.375456,1,1,0,0.781567,0.452473
-1.63657,0.467818,0.375456,1,2,1,6.94594,1.37259
-1.62265,0.999877,0.375456,2,3,0,1.72452,1.35955
-0.971033,0.999941,0.375456,2,5,0,1.69012,0.707672
-1.26351,0.799142,0.375456,2,5,1,1.30809,1.01349
-1.07502,0.999458,0.375456,3,7,0,1.52186,0.820435
-3.17985,0.988699,0.375456,4,15,0,3.76627,2.7459
-3.97884,0.999505,0.375456,2,7,0,4.42715,3.42956
-4.01989,0.999984,0.375456,1,1,0,4.02035,3.46442
-5.6079,0.999511,0.375456,3,9,0,6.28351,4.80004
-5.47684,1,0.375456,2,3,0,5.61525,4.69058
-5.48032,0.999985,0.375456,2,3,0,5.5965,4.69349
-6.58181,0.999797,0.375456,2,5,0,6.78801,5.61037
-5.64996,0.999959,0.375456,2,7,0,7.19547,4.83515
-4.73398,0.999933,0.375456,2,7,0,6.24977,4.0678
-4.44212,0.999961,0.375456,2,5,0,5.01437,3.82184
-3.55455,0.999935,0.375456,3,9,0,5.01932,3.06784
-3.31164,0.999947,0.375456,1,3,0,3.74216,2.85944
-5.34669,0.899249,0.375456,3,10,1,6.69333,4.58177
-5.36366,0.999966,0.375456,3,7,0,5.68285,4.59596
-5.56294,0.999945,0.375456,1,3,0,5.66602,4.7625
-5.57307,0.999995,0.375456,2,3,0,5.62057,4.77097
-5.54908,1,0.375456,2,3,0,5.57692,4.75093
-5.49994,1,0.375456,1,1,0,5.54912,4.70988
-7.4891,0.908943,0.375456,3,11,1,7.87083,6.36133
-8.60341,0.99987,0.375456,3,11,0,9.54179,7.27975
-8.78499,0.999981,0.375456,1,3,0,8.86019,7.42907
-1.4613,0.875,0.375456,3,8,1,11.0752,1.2066
-1.12348,0.999944,0.375456,2,5,0,1.51774,0.871206
-1.58982,0.832287,0.375456,2,6,1,1.59947,1.3287
-1.62927,0.9999,0.375456,1,1,0,1.62929,1.36576
-0.942553,0.999324,0.375456,2,7,0,2.1164,0.675617
-0.678069,0.948969,0.375456,2,5,0,1.03716,0.304902
-0.947479,0.486296,0.375456,1,2,1,1.75692,0.681205
-0.664291,1,0.375456,2,5,0,0.949122,0.26831
-0.803732,0.328293,0.375456,2,3,0,1.10891,0.507226
-0.817879,0.999919,0.375456,2,3,0,0.818541,0.525697
-1.05288,0.66482,0.375456,1,3,1,1.43695,0.796897
-0.956608,0.999909,0.375456,1,3,0,1.0866,0.691511
-0.964396,0.999926,0.375456,1,1,0,0.968302,0.700254
-0.789298,0.666667,0.375456,1,3,1,1.18095,0.487915
-0.87887,0.997904,0.375456,1,3,0,0.925967,0.601396
-0.892587,0.999831,0.375456,1,1,0,0.894038,0.617728
-1.22161,0.664546,0.375456,1,3,1,1.91101,0.971505
-1.03994,0.799887,0.375456,2,5,1,1.3785,0.783033
-1.06788,0.999797,0.375456,1,1,0,1.06803,0.812868
-1.8935,0.993826,0.375456,2,7,0,2.59469,1.61005
-3.15505,0.99785,0.375456,2,7,0,3.56795,2.72449
-2.92066,0.999937,0.375456,1,3,0,3.33139,2.5215
-2.32735,0.999895,0.375456,4,15,0,3.43404,2.00057
-3.09842,0.874643,0.375456,3,8,1,3.16516,2.67557
-2.4518,0.999926,0.375456,2,7,0,3.36624,2.11086
-1.5487,0.999669,0.375456,2,7,0,3.18775,1.28987
-1.44241,1,0.375456,2,3,0,1.55315,1.18846
-2.24039,0.832354,0.375456,2,6,1,2.34472,1.9231
-2.06919,0.999939,0.375456,1,3,0,2.32696,1.76949
-3.25116,0.998364,0.375456,2,7,0,3.58127,2.80738
-2.25703,0.857109,0.375456,2,7,1,4.08931,1.93795
-2.47855,0.999622,0.375456,1,3,0,2.64313,2.13449
-2.30841,1,0.375456,2,3,0,2.47873,1.98372
-1.96889,0.999864,0.375456,3,7,0,2.57455,1.67872
-1.29708,0.833333,0.375456,2,6,1,2.02357,1.04682
-1.31906,0.99991,0.375456,1,1,0,1.32069,1.0685
-2.18854,0.995501,0.375456,2,7,0,2.90493,1.87674
-1.58253,0.8,0.375456,2,5,1,2.45103,1.32182
-5.21257,0.993418,0.375456,3,11,0,5.69619,4.46952
-5.00658,0.999985,0.375456,1,3,0,5.32638,4.29684
-4.3473,0.999969,0.375456,2,5,0,5.25466,3.74175
